name:ID;:LABEL
Rongxuan Shen;Author
Xiaoxin Xu;Author
Yihao Chen;Author
Zhigang Li;Author
Yan Chen 0001;Author
D. K. Frayne;Author
Hyunsung Yoon;Author
Armin Alaghi;Author
Cheng Li;Author
George A. O'Sullivan;Author
Christian Unger;Author
Laura Hauenschild;Author
Naveen Shankar Nagaraja;Author
Walter Stechele;Author
Gary B. Goates;Author
Randy Harris;Author
David T. Miller;Author
Prem R. Menon;Author
Wenlong Lyu;Author
Xiangdong Hu;Author
Ke Wang 0030;Author
Zhijian Lu;Author
Bing Guo;Author
Chenhao Ma 0006;Author
Dawei Yang;Author
Dean You;Author
He Xiao;Author
Hui Wang 0166;Author
Jiapeng Guan;Author
Xiaomeng Han;Author
Yuan Cheng;Author
Yushu Du;Author
Zhengpeng Zhao;Author
Clifford J. Fisk;Author
D. D. Isett;Author
Jiazhen Li;Author
Lixin Zhang 0002;Author
Xuehai Qian;Author
H. Rex Hartson;Author
Akira Sugimoto;Author
Masahiro Kuroda;Author
Shigeru Abe;Author
Yukio Kato;Author
Md Asif Shahjalal;Author
Riadul Islam;Author
Akel Hashim;Author
Costin Iancu;Author
Ed Younis;Author
Siyuan Niu;Author
Wibe Albert de Jong;Author
B. Gupta;Author
E. Yeo;Author
L. Paumier;Author
P. Georgelin;Author
T. Michel;Author
V. Lebars;Author
Changchun Zhou 0001;Author
Hailong Jiao;Author
Min Liu;Author
Siyuan Qiu;Author
Yifan He 0002;Author
Jonathan B. Rosenberg;Author
Daniel Brand;Author
William C. Carter;Author
Hassan Nassar;Author
Simon Pankner;Author
Masako Murofushi;Author
Masami Murakata;Author
Takashi Ishioka;Author
Chun Yiu Chu;Author
Milica Popovic;Author
Ola A. Marvik;Author
Ruiyu Lyu;Author
Tao Cui;Author
Tianchen Gu;Author
Donghyeok Heo;Author
Hyeonsu Bang;Author
B. N. Tien;Author
C. P. Hsu;Author
J. Tang;Author
K. Chow;Author
R. A. Perry;Author
Kun Wu 0002;Author
Xinfeng Xie;Author
Jaekyung Im;Author
Haotian Liu;Author
Neric Fong;Author
Qing Wang 0051;Author
Bin Sun;Author
Feng Gu;Author
Hui Wang 0152;Author
Jun Gao;Author
Mingjun Wang;Author
Xinyu Zhang;Author
Yihan Wen;Author
Steven J. Friedman;Author
V. Chandramouli;Author
Yayun Wan;Author
Paul M. Chau;Author
Takeo Hamada;Author
Adam Waksman;Author
Matthew Suozzo;Author
Simha Sethumadhavan;Author
Hung-Wei Tseng 0001;Author
Laura M. Grupp;Author
David Gibson;Author
Guoling Han;Author
Wei Jiang 0035;Author
Yiping Fan;Author
Angelo Mennone;Author
Maurice Hanan;Author
Peter K. Wolff Sr.;Author
Amelie Chi Zhou;Author
Haobin Tan;Author
Pavan Balaji;Author
Sitian Chen;Author
Yusen Li;Author
Kevin D. Jones;Author
Bo Li;Author
Jinghai Wang;Author
Kexin Huang;Author
Shanlin Xiao;Author
Wei Liu;Author
Yihe Yu;Author
Yue Liu;Author
Zhiyi Yu;Author
V. Jayakumar;Author
Christopher Rosebrugh;Author
Jeffrey R. Fox;Author
Timothy Blackman;Author
Cho W. Moon;Author
Lei Cheng 0001;Author
Jin Huang;Author
Feng Xie;Author
Charles H. Malley;Author
Max Dieudonné;Author
Giuseppe Zaza;Author
Massimo Bombana;Author
Patrizia Cavalloro;Author
Roger B. Hughes;Author
Salvatore Conigliaro;Author
Dae Hee Kim;Author
Xinheng Liu;Author
Jin Luo;Author
Qianqian Huang;Author
Weikai Xu;Author
Dror E. Maydan;Author
Earl Killian;Author
Katherine R. Kohatsu;Author
Roope Kaivola;Author
Michi M. Wada;Author
Pradeep S. Sindhu;Author
Sangho Youn;Author
Fernanda Lima 0001;Author
Ricardo Augusto da Luz Reis;Author
T. C. Chern;Author
Yue-Sun Kuo;Author
Piyush Mishra;Author
Yongkook Kim;Author
Yiwen Liang;Author
Al Dewey;Author
Paul Kocher;Author
Hanseup Kim;Author
Junseok Chae;Author
Seungbae Lee;Author
I. Ablasser;Author
U. Jäger;Author
Jingtao Li;Author
Liangliang Chang;Author
Yan Xiong 0002;Author
Franck Wartel;Author
Glenn Farrall;Author
Leonidas Kosmidis;Author
Rajagopalan Srinivasan;Author
Danil Sokolov;Author
Ioannis Syranidis;Author
Vladimir Dubikhin;Author
Faik S. Ozdemir;Author
Lauren Hui Chen;Author
Jingyu Zhu;Author
Lu Xiao;Author
Zheng Xiao;Author
Ching-Yi Chen;Author
Sheng-Hung Wang;Author
Raymond Kong;Author
Janet Meiling Wang;Author
Hadi Parandeh-Afshar;Author
Andreas J. Strojwas;Author
Dipu Pramanik;Author
Jim Hogan;Author
Marc Levitt;Author
Mark Templeton;Author
Michael Campbell;Author
Vassilios Gerousis;Author
Walter Ng;Author
Xin Zhan;Author
Jie Li 0002;Author
Junhao Dai;Author
Xinfei Guo;Author
Xinyuan Wu;Author
Yixuan Liu;Author
Yunfei Gu;Author
Mark Roberts;Author
Anshul Kumar;Author
P. Kulshreshtha;Author
Shashi Kumar;Author
Sudipto Ghose;Author
Hongxu Yin;Author
Wenhan Xia;Author
Ulrich Lauther;Author
Balakrishnan Krishnamurthy;Author
Dov Harel;Author
Shinji Goto;Author
Takuhito Kojima;Author
Toru Tsuda;Author
Toshihiko Nakamura;Author
Edward A. Snow;Author
Alicia Klinefelter;Author
Brian Zimmer;Author
Christopher Torng;Author
Evgeni Khmer;Author
Joel S. Emer;Author
Matthew Fojtik;Author
Sam Likun Xi;Author
Shreesha Srinath;Author
Li Ni;Author
Adam Cron;Author
Fahim Rahman;Author
Md Sami Ul Islam Sami;Author
Mike Borza;Author
Jie Zhang 0046;Author
Lingxiao Wei;Author
Ameya Patil;Author
Dmitri E. Nikonov;Author
Ian A. Young;Author
Lav R. Varshney;Author
Naresh R. Shanbhag;Author
Sasikanth Manipatruni;Author
Abhijit K. Deb;Author
Axel Jantsch;Author
Johnny Öberg;Author
Donald M. Webber;Author
Kelly A. Ockunzzi;Author
Dexin Li;Author
Deqing Zou;Author
Hui Kong 0002;Author
Tan Yan;Author
Gary Grise;Author
Mark Taylor 0001;Author
Vikram Iyengar;Author
Jerry P. Hwang;Author
James R. Warner;Author
R. J. Summers;Author
James Shin Young;Author
Josh MacDonald;Author
Michael Shilman;Author
Paul N. Hilfinger;Author
Kelly D. Larson;Author
M. J. Meyer;Author
R. G. Pfister;Author
Yen-Hung Lin;Author
Nathan Kitchen;Author
Chien-Liang Liu;Author
Ki-Seok Chung;Author
Edward Chan;Author
Jiachen Wang 0010;Author
Xiaolong Yang;Author
Yang Wang 0089;Author
Yubin Qin;Author
Gokul Krishnan;Author
Gouranga Charan;Author
Jubin Hazra;Author
Karsten Beckmann;Author
Nathaniel C. Cady;Author
Xiaocong Du;Author
Amir Nahir;Author
Greg Wetli;Author
Keith Sharp;Author
Kevin Reick;Author
Klaus-Dieter Schubert;Author
Manoj Dusanapudi;Author
Shakti Kapoor;Author
Hai Cao;Author
Ruirui Huang;Author
Xiaoyi Sun;Author
Yiquan Chen;Author
Naghmeh Karimi;Author
Sachhidh Kannan;Author
Makoto Takashima;Author
Christine Jakobs;Author
Karsten Schmidt 0003;Author
Matthias Werner 0001;Author
Peter Tröger;Author
Jinming Zhuang;Author
Zhuoping Yang;Author
Yen-Tai Lai;Author
P. Tingleff;Author
R. N. Piscatelli;Author
Anthony A. Lekkos;Author
Carl M. Peters;Author
F. Welten;Author
Jos A. Huisken;Author
Jeff Solomon;Author
Henry Chang;Author
K. C. Murphy;Author
Rudolf Koch;Author
Stephan Ohr;Author
F. Varadi;Author
Joao Geada;Author
Shiva Raja;Author
Dionysios Kouroussis;Author
Rubil Ahmadi;Author
Wilfried Daehn;Author
Weijian Fan;Author
Yanfang Liu;Author
Amer Baghdadi;Author
Damien Lyonnard;Author
Gabriela Nicolescu;Author
Lovic Gauthier;Author
Mario Diaz-Nava;Author
Wander O. Cesário;Author
Yanick Paviot;Author
Jiajun Zou;Author
Trevor E. Carlson;Author
Ishwar Parulkar;Author
Robert S. Fisher;Author
Ernest G. Ulrich;Author
Parth Malani;Author
Yang Ge;Author
Vivek D. Tovinakere;Author
Mattan Kamon;Author
Nuno Alexandre Marques;Author
Yoshihiro Kitamura;Author
Ebrahim M. Songhori;Author
Herman K. Gummel;Author
Hanchen Ye;Author
Jinghua Wang;Author
Lily Jiaxin Wan;Author
Manvi Jha;Author
Yingbing Huang;Author
Yuhong Li;Author
Walling R. Cyre;Author
Dan Dobberpuhl;Author
Nicholas L. Rethman;Author
Randy L. Allmon;Author
William J. Grundmann;Author
K. K. Lee;Author
Madhukar R. Korupolu;Author
Sasan Iman;Author
Hamed Abbasitabar;Author
Mohammad Arjomand;Author
Mohammad Hossein Samavatian;Author
Ahmed M. Eltawil;Author
Giju Jung;Author
Mohammed E. Fouda;Author
Masakatsu Sugimoto;Author
Tadashi Kurachi;Author
Tohru Moto-Oka;Author
Tsutomu Shiino;Author
Shekhar Srikantaiah;Author
Hassan Ghasemzadeh 0001;Author
Seyed Ali Rokni;Author
Brian C. Richards;Author
Huy Vo;Author
Jonathan Bachrach;Author
Aiguo Cui;Author
Yixiao Yang;Author
Michael J. Kontz;Author
Peter M. Kogge;Author
Joe Norton;Author
Jeff Welser;Author
Benoit Forêt;Author
David Iezzi;Author
Francesco Lertora;Author
Gilberto Muzzi;Author
Guido De Sandre;Author
Lorenzo Cali;Author
Marco Pasotti;Author
Marco Poles;Author
Michele Borgatti;Author
Pier Luigi Rolandi;Author
Juyeon Kim;Author
Anima Anandkumar;Author
Kumara Sastry;Author
Mark Kilgard;Author
Saumyadip Mukhopadhyay;Author
Vivek Singh;Author
Zongyi Li;Author
Pengcheng Huang 0001;Author
Arjan J. van Genderen;Author
N. P. van der Meijs;Author
Chenqi Lin;Author
Tianshi Xu;Author
Zebin Yang;Author
Charles J. Poirier;Author
John A. Dallen;Author
John Poulton;Author
Neil Weste;Author
Cedric Walravens;Author
Yves Vanderperren;Author
Debapriya Chatterjee;Author
You-Chiuan Su;Author
E. Aykut Dengi;Author
Gang Zhang;Author
Benton H. Calhoun;Author
Kyle Craig;Author
Jiguang Wan 0001;Author
B. Shastry;Author
K. Bedard;Author
Serge Fournier;Author
U. Stockburger;Author
Shengqi Yang;Author
Herbert Y. Chang;Author
R. A. Elliott;Author
Robert C. Dorr;Author
Chun-Yeh Liu;Author
Jean-Pierre Schoellkopf;Author
John M. Cohn;Author
Steven Parkes;Author
Alptekin Vardar;Author
David M. Day;Author
Scott A. Hutchinson;Author
Ting Mei;Author
Todd S. Coffey;Author
Ke Hong;Author
Shulin Zeng;Author
Tianyu Fu 0004;Author
Xinhao Yang;Author
Gary M. Tarolli;Author
William J. Herman;Author
Feng Gao 0017;Author
Andrea Höller;Author
Christian Kreiner;Author
Christian Steger;Author
Norbert Druml;Author
Tomaz Felicijan;Author
Prasanti Uppaluri;Author
Bo-Ying Huang;Author
Je-Wei Chuang;Author
Zong-Han Wu;Author
Payman Behnam;Author
Frank Huebbers;Author
William Lattin;Author
Saurabh K. Tiwary;Author
Rasit Onur Topaloglu;Author
Ron Y. Pinter;Author
Aravindkumar Rajendiran;Author
Mahesh V. Tripunitara;Author
Sundaram Ananthanarayanan;Author
Aydin Aysu;Author
Emre Karabulut;Author
Rakesh Vallishayee;Author
Shiou Lin Sam;Author
Vikas Mehrotra;Author
Jonathan Lotz;Author
Robert K. Montoye;Author
Ty Garibay;Author
William H. Joyner;Author
Alireza Mahzoon;Author
Yooseong Kim;Author
Junyoung Park;Author
Yanggon Kim;Author
Yunki Han;Author
Jiajia Li 0002;Author
Kun Young Chung;Author
Ajit Pal;Author
Aritra Hazra;Author
Debabrata Bagchi;Author
Kaustav Guha;Author
Srobona Mitra;Author
Masoud Zabihi;Author
Olivia Chen;Author
Tomoharu Yamauchi;Author
Xuan Shen;Author
Tobias Welp;Author
Wing Chiu Tam;Author
Inseok Hwang 0001;Author
Soham Shah;Author
Ani Nahapetian;Author
James B. Wendt;Author
Benjamin Ransford;Author
Kevin Fu;Author
Shane S. Clark;Author
Wayne P. Burleson;Author
Hui Zeng;Author
Kanad Ghose;Author
Matt T. Yourst;Author
Bosheng Liu;Author
Longxiang Yin;Author
David M. Lewis;Author
Akshat Ramachandran;Author
John Gustafson;Author
Xiaoyong Tang;Author
Himanshu Jain;Author
Natasha Sharygina;Author
Hans Eisenmann;Author
Jack A. Orenstein;Author
Susan Radke-Sproull;Author
Umeshwar Dayal;Author
Vijay Masurkar;Author
Gaurav Dhiman;Author
Abbas El Gamal;Author
Andy Broom;Author
Christopher Hamlin;Author
Zvi Or-Bach;Author
Lawrence Robinson;Author
Guohao Chen 0001;Author
David E. Lackey;Author
Jürgen Koehl;Author
Paul S. Zuchowski;Author
Thorsten Theobald;Author
Xiong Ji-Guang;Author
Paul Glick;Author
Yahong Cao;Author
Yu-Min Lee;Author
Abhishek Basak;Author
Michael Nelson 0002;Author
Tammara Massey;Author
Satoshi Goto;Author
Anand Ramalingam;Author
Ronald Collet;Author
Philippe Villers;Author
Bill D. Carroll;Author
Hao Sun 0021;Author
Jianzhong Liu;Author
Yiru Xu;Author
Yuheng Shen;Author
Bratin Saha;Author
Dajiang Liu;Author
Hyeji Kim;Author
Nicholas D. Lane;Author
Royson Lee;Author
Thomas Chau 0001;Author
Vishal Khandelwal;Author
Alessandro Fin;Author
Franco Fummi;Author
Zhikai Wang;Author
Bryan A. Brady;Author
Daniel E. Holcomb;Author
Michael Waidner;Author
Nan Chen;Author
Yinjie Fang;Author
Robert A. Maier;Author
Michael Kennedy 0001;Author
Gordon A. Gebert;Author
Alessandro Capotondi;Author
Giacomo Valente;Author
Gianluca Brilli;Author
Paolo Burgio;Author
Paolo Valente;Author
T. Di Masciov;Author
Bevan M. Baas;Author
Dean Truong;Author
Liang Tang;Author
Joseph F. P. Luhukay;Author
William J. Kubitz;Author
Altaf Abdul Gaffar;Author
Dong-U Lee;Author
Oskar Mencer;Author
Mark L. Sabiers;Author
Mohammad H. Movahed-Ezazi;Author
William H. Kao;Author
Aharon G. Beged Dov;Author
Monjurul Haque;Author
Chris Riddle;Author
Johnny John;Author
Gengchao Li;Author
Xiaole Cui;Author
John M. Robison;Author
José Monteiro da Mata;Author
E. S. Y. Shew;Author
P. J. DesMarais;Author
Jooyeon Choi;Author
D. R. Lewallen;Author
Gerd Venzl;Author
Holger Busch;Author
Kaoru Kawamura;Author
Masanobu Umeda;Author
S. Alexander Chin;Author
Aleksandar Brankovic;Author
Cristina Silvano;Author
Gianluca Palermo;Author
Giovanni Mariani;Author
Jovana Jovic;Author
Vittorio Zaccaria;Author
Chun-Feng Wu;Author
Wen-Tse Chang;Author
Sze-Keung Lee;Author
Walter S. Reed;Author
Masahiko Toyonaga;Author
Tingyuan Nie;Author
Tomoo Kisaka;Author
Andrew Yang;Author
Jerry Frenkil;Author
Wolfgang Nebel;Author
Ellen J. Yoffa;Author
Peter S. Hauge;Author
Abde Ali Kagalwalla;Author
Andrzej Krasniewski;Author
Andong Tan;Author
Chenze Lu;Author
Gennady G. Kazyonnov;Author
Di Zhai;Author
Dongsheng Wang 0002;Author
Pengfei Qiu;Author
Xingwei Wang 0001;Author
Seijiro Moriyama;Author
Yasunori Miyahara;Author
Yoshimoto Oumi;Author
Steven G. Duvall;Author
Vivek S. Nandakumar;Author
Ibrahim Abe M. Elfadel;Author
Mihai Sanduleanu;Author
Alix Munier Kordon;Author
Lilia Zaourar;Author
Mohamed Benazouz;Author
Vincent Fu;Author
Sicun Gao;Author
Vahideh Akhlaghi;Author
Chun Yung Sung;Author
Ji Ung Lee;Author
Sansiri Tanachutiwat;Author
Wei Wang 0003;Author
Peng Li 0031;Author
Wei-Kai Liu;Author
Andreas Hoffmann 0002;Author
Oliver Schliebusch;Author
Volker Greive;Author
Anatoly Koyfman;Author
Laurent Fournier;Author
Moshe Levinger;Author
Fanliang Hu;Author
Haoyu Ma;Author
Jian Shen 0001;Author
Qingming Jonathan Wu;Author
Alexandru Eugen Irimiea;Author
Kai Wang 0011;Author
Lukai Cai;Author
Alejandro Hernández-Cano;Author
Qing-An Zeng;Author
Jinwon Lee;Author
Shankar Sadasivam;Author
Anteneh Gebregiorgis;Author
Saman Kiamehr;Author
Kazuo Iwama;Author
Chang-Jen Wang;Author
Chien-Hsiung Chiou;Author
Minsoo Rhu;Author
Yujeong Choi;Author
Yunseong Kim;Author
Choungki Song;Author
Jian Huang 0006;Author
Woo Young Cho;Author
Sanket Shukla;Author
Michael Eberl;Author
Chiu-Wing Sham;Author
Xiaochun Yu;Author
Byunghoo Jung;Author
Elkim Roa;Author
Wu-Hsin Chen;Author
Cen Chen 0002;Author
Xiaofeng Zou;Author
Yangfan Li 0001;Author
Barry M. Pangre;Author
Jacob R. Minz;Author
Mongkol Ekpanyapong;Author
Thaisiri Watewai;Author
Shrihari Sridharan;Author
Surya Selvam;Author
Dave Hightower;Author
Erik Carlson;Author
Steven Trimberger;Author
Vivek Chickermane;Author
Inderpal S. Bhandari;Author
Mark Hirsch;Author
Jose Renau;Author
Rafael Trapani Possignolo;Author
Ali Irturk;Author
Jason Oberg;Author
Mohit Tiwari;Author
Wei Hu 0008;Author
Ravishankar Rao;Author
Martin C. Rinard;Author
Michael Werner;Author
Moomen Chaari;Author
Nitthilan Kanappan Jayakodi;Author
Brian D. Sierawski;Author
Nikhil Gupta 0004;Author
Ranjani Sridharan;Author
Subhendu Roy;Author
Shu Yan;Author
Vivek Sarin;Author
Brian Griffin;Author
John Welsh;Author
Kun Katsumata;Author
Raymond Cheng;Author
Hui-Ling Zhen;Author
Jiaying Zhu;Author
Tiebing Tang;Author
Zhufei Chu;Author
David R. Lenorovitz;Author
Paul R. Hanau;Author
Ulrich Bieker;Author
Dong-Hyeon Park;Author
Jiawen Sun;Author
John Magnus Morton;Author
Kuba Kaszyk;Author
Murray Cole;Author
Siying Feng;Author
Subhankar Pal;Author
Xin He 0011;Author
Andreas Dixius;Author
Benedikt Nöthen;Author
Christian Mayr 0001;Author
Dennis Walter;Author
Emil Matús;Author
Friedrich Pauls;Author
Georg Ellguth;Author
Gerhard P. Fettweis;Author
Hermann Hensel;Author
Holger Eisenreich;Author
Jens-Uwe Schlüßler;Author
Jörg Schreiter;Author
Mattis Hasler;Author
Oliver Arnold;Author
René Schüffny;Author
Sadia Moriam;Author
Sebastian Haas;Author
Sebastian Höppner;Author
Stefan Schiefer;Author
Stefan Scholze;Author
Stephan Hartmann 0002;Author
Stephan Henker;Author
Thomas Hocker;Author
Tobias Seifert;Author
Yong Chen 0014;Author
Rob Thompson;Author
Xijiang Lin;Author
Ru-Gun Liu;Author
Chaim Amir;Author
John MacDonald;Author
Julian Culetu;Author
Jaeyoung Yun;Author
Jinsu Park;Author
Woongki Baek;Author
Jaijeet Roychowdhury;Author
Leon Wu;Author
Tianshi Wang;Author
Melvin F. Heilweil;Author
Chenchen Fu;Author
Jae-Seok Yang;Author
Pi-Yu Chung;Author
Yi-Min Wang;Author
Günter Biehl;Author
P. S. Hall;Author
Werner Grass;Author
Hao Jiang 0024;Author
Jiapei Zheng;Author
Xinkai Nie;Author
Zhangcheng Huang 0001;Author
Boxun Li;Author
Tianqi Tang 0001;Author
Xiling Yin;Author
C. K. Chu;Author
Saransh Gupta;Author
Srinivasa R. Sridhara;Author
E. Dorsey;Author
Frederick Hinchliffe II;Author
J. Bunik;Author
M. Kubota;Author
M. Leddell;Author
P. Catapano;Author
R. H. Dean;Author
R. V. Alessi;Author
Bing Shi 0001;Author
Hiroyuki Ochi;Author
Xiaosong Zhang 0001;Author
Yifan Cheng;Author
Zhiguo Ge;Author
Richard J. Lipton;Author
Muxi Tang;Author
Wenkai Yang;Author
Yu Zhang 0086;Author
Zhen Huang;Author
Hiroyuki Iwata;Author
Tomokazu Yoneda;Author
Kevin Siu;Author
Patrick Judd;Author
Ahmad Khonsari;Author
Dara Rahmati;Author
Kamyar Givaki;Author
Parsa Esfahanian;Author
Reza Hojabr;Author
S. M. Reza Tayaranian;Author
Rajiv Kane;Author
Sizhe An;Author
Yutaka Deguchi;Author
Osei Poku;Author
Eli Arbel;Author
Oleg Rokhlenko;Author
Ali El-Zein;Author
Lubomyr M. Zobniw;Author
Jiajun Sun;Author
Junfeng Zhao 0003;Author
Leibin Ni;Author
Sijun Tao;Author
Xiaolong Shen;Author
Xuan Wang 0027;Author
Zhihang Wu;Author
Krishnamurthy Subramanian;Author
Mehdi R. Zargham;Author
Daniele Cattaneo 0002;Author
Giovanni Agosta;Author
Michele Chiari;Author
Nicola Fossati;Author
Stefano Cherubin;Author
Xue Han;Author
Cheng-Yu Shih;Author
Chun-Hong Shih;Author
Jingnan Yao;Author
Noel Daniel Gundi;Author
Pramesh Pandey;Author
Shweta Srivastava;Author
Roni Potasman;Author
Dennis S. Fernandez;Author
Ewald Detjens;Author
George C. Chen;Author
Joseph Hustein;Author
Chunyun Zhang;Author
Yang Shi 0008;Author
Zhaoyun Chen;Author
Predrag G. Kovijanic;Author
Antong Li;Author
Haochuan Wan;Author
Linjie Ma;Author
Xin Lou 0001;Author
Harold W. Carter;Author
Zahir A. Syed;Author
Arindam Chakrabarti;Author
P. P. Chakrabarti 0001;Author
Alessandro Vincenzi;Author
Amina Chebira;Author
Juri Ranieri;Author
Martin Vetterli;Author
Ali Reza Ejlali;Author
Seyed Ghassem Miremadi;Author
Alan Peisheng Su;Author
Chi-Neng Wen;Author
Shu-Hsuan Chou;Author
Deepashree Sengupta;Author
Chang Liu 0117;Author
Chunlu Wang;Author
Hongpei Zheng;Author
Xiaoyong Li 0003;Author
Yihao Yang;Author
Yu Jin 0010;Author
J. Royle;Author
Ang Li 0005;Author
Jiachen Mao;Author
Qing Yang 0011;Author
James D. Meindl;Author
Jeffrey A. Davis;Author
Raguraman Venkatesan;Author
Ilaria Scarabottolo;Author
Daniel S. Pincus;Author
Robert D. Rockwell;Author
Dongkun Shin;Author
Seongsoo Lee;Author
Bernie Rosenthal;Author
Jaswinder Ahuja;Author
Paul Lippe;Author
Priyadarshan Patra;Author
Unni Narayanan;Author
Stephen Bijansky;Author
Alexander G. Fraser 0001;Author
Matheus T. Moreira;Author
Kenji Nishimiya;Author
Satoshi Shimada;Author
Toru Saito;Author
Irene Buchanan;Author
Natalie Royal;Author
Eun Sei Park;Author
Sangmok Jeong;Author
SeungYup Kang;Author
Hazem M. Abbas;Author
Hazem Said;Author
Hussein I. Shahein;Author
Mohamed Dessouky;Author
Mohamed Tawfik;Author
Quang Nguyen;Author
Sherif Hammouda;Author
Wael M. Badawy;Author
Xiong Cao;Author
Lorenzo Servadei;Author
Simon Toni Hofmann;Author
Robert L. Hasterlik;Author
Michael D. Ciletti;Author
Weiwei Mao;Author
Frederick W. Krach;Author
Robert J. Veillette;Author
Zhengwei Fang;Author
James A. Wilmore;Author
Derek Smith;Author
Doug Matzke;Author
Paul Kollaritsch;Author
Paul Stanford;Author
Steve Lusky;Author
Derek Urbaniak;Author
Guntram Wolski;Author
James You;Author
Juan-Antonio Caraballo;Author
Reynold D'Sa;Author
Ruud A. Haring;Author
Thomas Harms;Author
Naohiro Kageyama;Author
Tsuguo Shimizu;Author
Greg Farnham;Author
Hart Anway;Author
Rebecca Reid;Author
Alessio Burrello;Author
Lorenzo Lamberti;Author
Matteo Risso;Author
Longxing Shi;Author
Ming Ling;Author
Wenjie Fu 0003;Author
Yu Zheng;Author
Devesh Tiwari;Author
Ningfang Mi;Author
Tirthak Patel;Author
Madhav P. Desai;Author
Yao-Tsung Yen;Author
John W. Hagerman;Author
Derrick E. Tipping;Author
Gopalakrishnan Srinivasan;Author
Syed Shakib Sarwar;Author
Raj R. Nadakuditi;Author
Francis L. Chan;Author
Mark D. Spiller;Author
Nick Werblun;Author
Chun-Hao Kao;Author
Cees-Bart Breunesse;Author
Mohsen Ahmadi;Author
Pantea Kiaei;Author
Daniel J. Olson;Author
Richard A. Harrison;Author
Jakob Engblom;Author
Chunhua Li 0002;Author
Ji Zhang 0010;Author
Ke Zhou 0001;Author
Man Wu;Author
Yuhan Liu;Author
Yunqing Sun;Author
Hubertus Franke;Author
Mengmei Ye;Author
Sandhya Koteshwara;Author
Wei Ren;Author
William Kozlowski;Author
Feilong Zuo;Author
Zhe Liu 0001;Author
Joshua J. Pieper;Author
Daan van der Valk;Author
Marina Krcek;Author
Shivam Bhasin;Author
Kuo-Hua Wang;Author
E. Kronstadt;Author
Gregory F. Pfister;Author
Jia-Hung Chen;Author
Brendan L. West;Author
J. Brian Fowlkes;Author
Jian Zhou 0012;Author
Oliver Kripfgans;Author
Thomas F. Wenisch;Author
Axel Laborieux;Author
Bas Ahn;Author
Friedemann Zenke;Author
Manil Dev Gomony;Author
Rick Luiken;Author
Said Hamdioui;Author
Yashvardhan Biyani;Author
Goeran Jerke;Author
Jens Lienig;Author
Jürgen Scheible;Author
Joseph Crop;Author
Patrick Chiang 0001;Author
Robert Pawlowski;Author
Chris Malachowsky;Author
Byunggook Na;Author
Douglas Rosenthal;Author
Kenneth W. Fiduk;Author
Wayne Allen;Author
Soheil Hashemi;Author
Jan S. Rellermeyer;Author
Michael Kistler;Author
Seong-Won Lee;Author
Kensuke Hino;Author
Biwei Xie;Author
Shijian Chen;Author
Yihang Qiu;Author
Andrea Mondelli;Author
Paul Gazzillo;Author
Chien-Hao Tsou;Author
Zhu-Xun Lee;Author
Andrew S. Miner;Author
Gianfranco Ciardo;Author
Junaid Babar;Author
Lichuan Deng;Author
T. Lamdan;Author
Jianbo Dong;Author
Chaoxuan Tian;Author
Weiwei Shan;Author
Xiao Zhang;Author
Xingyuan Fu;Author
Zhipeng Xu;Author
Limor Fix;Author
Osnat Weissberg;Author
Scott Hazelhurst;Author
Ka-Chun Lam;Author
Wenzan Cai;Author
Wing-Kai Chow;Author
Xu He;Author
Lisa M. Guerra;Author
Chuxiong Lin;Author
Mingche Lai;Author
Shi Xu;Author
Weifeng He;Author
Yuxuan Qin;Author
Zhang Luo;Author
G. J. Parasch;Author
R. Leon Price;Author
Anthony Agnesina;Author
Rongjian Liang;Author
Yuan-Hsiang Lu;Author
Ana Hunter;Author
Brad Paulsen;Author
Jim Kupec;Author
Nick Yu;Author
Thomas Hartung;Author
R. Eric Lunow;Author
Tien-Chien Lee;Author
Tao Pi;Author
Yiwan Wong;Author
A. E. Fitch;Author
Jaewoo Seo;Author
Jinwook Jung;Author
Sangmin Kim;Author
A. Kurylo;Author
W. J. Guillaume;Author
Ren-kung Yin;Author
Xi-ling Liu;Author
Xian-Long Hong;Author
Lan S. Bai;Author
Lide Zhang;Author
Russ Joseph;Author
Da Won Kim;Author
Hyungjoon Bae 0001;Author
Wanyeong Jung;Author
Anant Vishnoi;Author
M. Balakrishnan;Author
Aninda Manocha;Author
Marcelo Orenes-Vera;Author
Aabriti Dutta;Author
R. Venkatesh 0001;Author
Rajesh Jayaprakash;Author
Sagar Verma;Author
Srinarayana Nagarathinam;Author
Supriya Agrawal;Author
Ulka Shrotri;Author
Winston Haaswijk;Author
Dakai Zhu 0001;Author
Jian-Jun Han;Author
Wen Cai;Author
Sanko Lan;Author
Sungho Kim;Author
Ramsey W. Haddad;Author
Srilatha Manne;Author
Jeffrey J. Tabor;Author
Daniel Foty;Author
David M. Binkley;Author
Xia Zhao 0004;Author
Yuxi Liu;Author
Hanchen Wang 0003;Author
Youzuo Lin;Author
Chih-Ang Chen;Author
Kuan-Chieh Hsu;Author
Yu-Chia Liu;Author
Cong Wang;Author
Hongwu Jiang;Author
Shanshi Huang;Author
Xipeng Lin;Author
Byungkuk Yoon;Author
Dongkyun Kim;Author
Gyeonghwan Park;Author
Sanghyeok Han;Author
Chunyun Chen;Author
Jie Lin 0001;Author
Mohamed M. Sabry Aly;Author
Xiaowei Chen;Author
